published;keyword;title;link
2026-03-18;airport strike;Strike halts all passenger flights at Berlin airport - DW.com;https://news.google.com/rss/articles/CBMijgFBVV95cUxNMjJWdTRTbDdkV2NPY2gteE9MYVBBZmM4QTYzbmZfZENRT2NfaE45X0FBbHlsSm1aLTFjYmo3V2ZpQnNQSUsxZWpoaEZkUnh3dzVxRmxRYWVRbDFmTWxNVWdqR21mdmJ2ejZZU3hnTEo4c1NjNlEyWE1BNjZ4OG10LVk4UjVYaWhqWlZjM1FB0gGOAUFVX3lxTE5JRGJmanVKRkV1SUItY3BmbWZVakVhX09jWjJlaVg1OWxUcGIzcjBzWWdSbENSdk93U0J5akhaaGNvbnk4WnVBb1ZSTWRRSHRMSExIbllmNFZGajZUVXAxMks5XzNmWlNteTJEUk9qb0ZTNHdjSG1IekxBQjBmTklfOU1WY25MNDJSNFlQMnc?oc=5
2026-03-04;airport strike;No departures at Brussels Airport on March 12 due to strike - Reuters;https://news.google.com/rss/articles/CBMilwFBVV95cUxOcU10a0tuUWtiMGxQeW05NWlsU01UaklmZDg1aEMyNFFvMnZKbWlIUlZsTTRzWXN6TnhqakdJZFdZLV9HaFBIcDkwMU1XNkE3M1hnb19FNElsR184azdKY2UyeVBDT1ZPbnFXVkx5bkxCVmhtQ29VaXJJRUtQTWhWQ1FwbnlpcTV2VVI1ckgtUU52d0M1cGJ3?oc=5
2026-04-08;airport strike;Lufthansa cabin crew union calls one-day strike in Germany - Reuters;https://news.google.com/rss/articles/CBMitAFBVV95cUxNNmVqTUNuR0g2LWUxT2Fvak9idGQ5b2tQWjFkR253M2Q2YnE1bk8tTUFmZVV0NU8zU3FscmJ3MHdOZEdhYnBXcWVjemg3MnNCVnRmeWVwd2tXLTVsQlRFZXpnNk9iMnRaMWNHekI3SzJ2bFpKai1BTk5EcEZvcXBUTkQwNWlPMVo3U1drdVFXQ3JxbTJYZGtRNWcydlc1VVdiXzZnSGdGZXl3U2ViT3ZKRXYwU3o?oc=5
2026-04-10;airport strike;Stansted Airport workers to strike over 'mean' 1p pay rise - BBC;https://news.google.com/rss/articles/CBMiWkFVX3lxTE00dHBHMEgxZTljSmZ0UW1URTFucjFRT2lrMGNTSkhISTRSZkVNd0VzZWRfbnlISjIzUXdPYWRUXzJlaWxVWXdSSXd6Q1JQU0ljbHBmM2s5M05OQQ?oc=5
2026-04-17;airport strike;Strikes by workers at Stansted Airport called off - BBC;https://news.google.com/rss/articles/CBMiWkFVX3lxTE8wQjVaemhQcXl5cHNLa040TmZZTUo5R0d0QXVHS3BodzhOeGRpUzBTbkgxWHNsbHlBNm9OZHd1WmdMZHoybnV3UmxJN1JySXFXNlhYNHVuVkpnZw?oc=5
2026-05-19;airport strike;Summer travel alert as Palma Airport workers plan indefinite strike - Majorca Daily Bulletin;https://news.google.com/rss/articles/CBMi1wFBVV95cUxQeFQxSks0VnRtZDM2Z1oyUVVzMXdVR0FONEtOanMteUVKU0NlekN3MU81T2xXVUZYcWFIbjd1Vy1CWE5WMVhXUGZlSGFWNklOby1zUXB2MmRUZHcwdHp4VlFOUVRMWWZCbHVXVFlYT21obWNtZkVjbE5ucl8yT2EtZG40bklfV2FuX2pTRUdQWU9jclJ0VFA4UW9wU2xCbTNDRFh6Z0xnek51clpSOS02RzRZOHFIYW9iWXVaZ2hoLUJDWlJXeTZBSFBuTUZIY0k2Y2MtbEN2Z9IB1wFBVV95cUxPa19VcERlRFFwMFpzdnRoRDh2MTFlQ2xRdzlPc0s0R250MkgxNkJYN2ppMFZzaFV4NmZ1N2E5YUQ1TjQ1MVJZTC1sQUNvX0M4dWtFc2hsakN2dDJlb3Fab0w5YWZKclpZSXdkcDVjN2VrQl9ONHdCc3JzVzdhQi1ncWRwY1NXMFQtNHFldHJPclFxUTd1Tjc5WjlUb0ZsanhEeGlsbkRfMHdfY0FVVGRJcW5wUjUycDAwUzk3U3BxRFQ2aGhmY19aN2I4cW5RVW51WFBPWXBJRQ?oc=5
2026-04-12;airport strike;Pilots' union calls strikes at Lufthansa on April 13, 14 - Reuters;https://news.google.com/rss/articles/CBMirwFBVV95cUxOTjlfV2hLS1QyUVRUVndOZHM2ZmFWRzdXTThxQlpCTVhkSmZ1NkNJbkhObzJjdWYxVlFfZ1hwRzBNdHF4VE0yLXlyMWVncWRUU1FoWnBTZjhfU0VGQ24wOWpRNjE0dXlJaHE5bFlVNnhueE5Cc25LREdKS1FYWlFQcGxka25QcVN0cnVrVmRlbTQwUXNtUjBrc0lPcTJHM0F6MUtmcVl6MFF6RzlRVzVr?oc=5
2026-03-12;airport strike;Flight Cancellations Continue As 3 Major European Airport Strikes Roll On - Forbes;https://news.google.com/rss/articles/CBMi0wFBVV95cUxON2Q5dXBNLVNPekpubXJhRVlESmFzYld6SlJzbjFpeVBoam1XUWZKU29Qbnp2Tm8xYVlPQ0U2ODAyQnJ0Rk5sZVFNUFpGVU9rYWVUV2t4dEY2Y1h2UDRiQXREeHZyc2lXVE9icm92VWtEX3M3Y1lXVlVOOEI3bjJwekZGSF9Ld2p0OS16WThHcGdNVE5DNGpXY2ZjZm1jYVI3ZzlVbEN4UkllX21RUGtyaHYwbUMyLW9uNVlseV9BNi1PZU9BMXlBa1FiS1Q2aEE0em1F?oc=5
2026-05-04;airport strike;Video shows United flight strike truck on New Jersey Turnpike before landing at Newark Liberty Airport - WCBI TV;https://news.google.com/rss/articles/CBMiwgFBVV95cUxQVFhrajFiYjZMV1pSVUF6ay15S28wZl9LQU5mTmVBWEdpVkJWU0d1cG9wbHVrM3NsU2NCTC1aQUc1SnI1R0swNHNuei1aUGw5UGc0bzV2R1p0YlBXcS1UUzk4a2N1Z2VyeTJPSWpOaUd3TkwxRHJIbjg3QzF3TEdweExycnFSZXVGbTE4dlRlajhHTnRlSzNWeFdFdGZWQ3BJc0h0Q2RVNkJHTWxKVFdqSmFrRFNJRVcxNmxIM1F3WEs3UQ?oc=5
2026-02-16;airport strike;A strike by workers at Kenya’s main airport delays flights and strands passengers - AP News;https://news.google.com/rss/articles/CBMikgFBVV95cUxNcWN5ajhIMjlFM1FnLTR5WERaZWJUN0J2aGFTRFBPaDZEUHNZUlhNeTJ3MW1VRUpTaHNCVWZqQ0habGk4cU1MaUhRa3pLNjdOcTQ4clFRZExGRlBLN3gzSHM2QVkwQWVyQ19pZFJ4aXh0aTQ4OVg3cjlIS09Ib0RuVDhsN3psOW1JT255cjczbmhKZw?oc=5
2026-04-13;airport strike;Lufthansa pilots strike for 2 days, cabin crew will follow - DW.com;https://news.google.com/rss/articles/CBMiswFBVV95cUxPYm96OVM2R21CZGdEdTlFakU1QWJiTGJubXNyRlJISUU0c2hCeWxpaGctZmltLUhlWk9hQzVNQUtuanZ5SFhpVUJPYno0dXYwdlRBWFVQdXlGMWNlLXFnNlg3RDVpT3BycWc3YVh2TlNJZHhsMWl4LTFTWUlzUkx5Zm0tOEZDTmNjNTdIa3JGR2phTlVoNnc5OG44SDgzSTljNDlxZ1hnMXBieDJZRXNBYy1NQdIBswFBVV95cUxNeTlEYjVqMTRLOVlzMFZIMlR6cU9qTzczOWU2WXNrVVJ5cUtRTTdZWW5TUHcwVUFKLXlhT012dmVqRC1hdmlKdUFWSzJjMmJaX3NXSUx2SVlPUS1GNl92VFRMY21UWVdKcHF6aG5aajhESEpjQzQ5Y2ZFWHJPaDd4Q19UMHkxUl9WNW5LcF85aUFpVHk3MGNWa1NYVnlMdG5UY0VNVFV2bmJsTDR6MzZsR1lLSQ?oc=5
2026-03-16;airport strike;Germany news: Strike to block all flights at Berlin airport - DW.com;https://news.google.com/rss/articles/CBMimgFBVV95cUxQbDZTSkRaU2dFWFBtbjk0OWZDYi1mclRRMnBiVm1Lek5GU2ZHb3hRWUJ5ZEU2dG5ScW83RWdIUDRCSHlINlAzSDB2dHREbllUWGJBQWRzamNEbl9pOHNiN000RV81R1BaSTBoWm1KTVV3VlZkMmphWF9KZU1Na3hDTTEyRDdBbzJVaUdhYU9BMDRESDktSG1xRzhB?oc=5
2026-02-17;airport strike;JKIA strike: Kenya aviation works agree to end two-day strike after long delays hit main airport - BBC;https://news.google.com/rss/articles/CBMiWkFVX3lxTE9pTUNTbjB0STdWUHBKZE9Mc3BxMlNBR1BZbWpBMGNrYTRmekpXVTl0YTBHdWJlWmlLcjJlbmhlMHlLVE5mdVBqT25QdW1oMmpWTXRzRDREYWUzdw?oc=5
2026-04-14;airport strike;Lufthansa pilots to strike again for 2 more days - DW.com;https://news.google.com/rss/articles/CBMixAFBVV95cUxNVVJnQmMwYzljUGFtaGpVU3czbEpyNThYUkx5ajB5Tjc3eTJGaUFHTnBqZmFzN0ZRMUtfYUE4dDlTd3FLUXVTdVdOQS1mbHVtbmhjVmdXNFpNV1BDekZieTQ5NnVmLTVMUlpRYjF6MkhVeEVRRDAxT0thc0xBcXEwLV9XamxkUmNiRVBGdnB4Tmt2bURjcVRRZ0FiTnpqVjRmR2ppLUFoalREcURmMU9jSGlaZWo3OHU5ZkJ2V1Z0M2t5a09W0gHEAUFVX3lxTFA1YmNiVExEYzVXdVVadi1vN0R2UWF4NTdGWWFOQmFaWE5CYkJhR3BKNmVEVmRld0VicmtaY0tSb0ZsOFBabEtNbFQ0ZWRUM3VyYTJCamNrdGNYc0dzNlFocjhlbU1tODI1OUxIM0RxOVFieXI1WngyNUhjakRjVnF6b20wRElOa1FqOUlNbEM1bi1EQlF4Y1N1SVNWd3BtV0ZZd0d1UFNvc01mUWRoSjJLSFo2NHdNNkMzNU9sb2dfSTNyUzY?oc=5
2026-05-25;airport strike;Palma airport strike threat to new EES border control system for passengers with reduced mobility heading for Mallorca - Majorca Daily Bulletin;https://news.google.com/rss/articles/CBMimwJBVV95cUxQV1UyaUtCQkdFSFJFVHMxR2tyVlpIMjZpdExBSDlwX0ZSa09yUXg4UkNaLTBJaWhZR0t2X2QzcDZ3UUtWUDhJUXlMWHBYekZ0V2k2cW5tMUZNOHRWU1V1akRtZmJMU3M0aUtaM3NpQldiSUxGSGgyaXFRMEEtSDJfeFFPazZnOWZzSENSc2VaYUVCUnRPSllpNW9OOV84WHI4ZFpzbF8xUVBmbmR0UXJzRE9nZG1KTngxSHY4U19pWFdpZGlvWXZMeGozMFV4c0l1dTZOcVNHdkZLdGxxcWJKVXNzMUFYVHpFeU5SM2xMMVR5cVlRaEhoZC1yWHFOeWtNWEE4T3o5cGJOVk1pVlN4MHBkX0VqaWJ5dEMw0gGbAkFVX3lxTE94MGZRV3F5LTVOdEthcmlDWkNDbFZNQzIwbFBXWUhTaU9LSHQwWXFGSkFVVlhYX2I4YWVIM3lPd05iQlplTWJnZEVxcHItYTVjMGtzN0p0dWVENDZVU2g5Z1poT3VyV3k1MVRyXzBGNk1BX3hxQTNXV3VJdG1Wdk91aGhFYU5PMmZONC1ZY0J3alJ5aE5xYTAweDFsVmNsdkNpU2tLeTNnd1NiVFd5U2NpOHI3Szd5NU1CcVdpeXR1NjlDX1JUaGEtb1VfOVprMGkwYzh0eVRIYzRUTDBWQ1JmM1JrOWhra2c2cm83d2NpX3A1TFp6d2xfYlZSNnBaTnVqTWFISXp0Nmp4bzFvWW14S2VoUDZ4MnhyeWM?oc=5
2026-02-12;airport strike;Germany braces for more strikes in 2026 - DW.com;https://news.google.com/rss/articles/CBMifEFVX3lxTE9rQmpvQUpnQkhwdXNTNC1MMmFJYUJZNDJTcktxWGZUR05BTy0zWTRzcU9OM0lwQ0EzangyV2Ntb1JBR2lZTVV2TGVFZGFzcTh4MG9OUHB2VGJpRjdRcmdYbkdTcGRLZ09ZZFZLRVphcUxBZHRqaU10V1psUWTSAXxBVV95cUxNRFpQcFlQXzNvZGpjR3FrV3p5TmhPWmJMV3MyQU9nQTZOY0ZoUGZjalRrbVhnYXhRamxVNjhmaTFwQVNuNFNJT0NtbGJZSVlFNEU4SGh4anRocmlBMlBIOFF4Rm5kZjlad3lBWkZLcm5DRnItbzBFTHVSbHZy?oc=5
2026-02-06;airport strike;Airport strike suspended as government calls for negotiation meeting - Buenos Aires Herald;https://news.google.com/rss/articles/CBMiqAFBVV95cUxNdnU4SW9QYldHNGlvNm0zZHRfNDB0TE1zcm93ek1Ockt5V19tQVFMb2FkaXdTelRRM1lFVnZ5aXpSeFJEZ05WQko3VGlZMWhkYmdRUXczaGtMRXVKUlJiRTd2anRTTXdoUU1vRFU3ZVJaQy1QMGFaSHFhNkY4NXo2QXBaeDlXajdpdzI2Tzkwb0VqR2F1U0RCSlJjRmRuOHZoSG85ZFpEMVI?oc=5
2026-05-06;airport strike;‘Hundreds of workers’ across Scotland’s largest airports threaten summer strike action - Travel Weekly - Home;https://news.google.com/rss/articles/CBMitgFBVV95cUxQX2VKTXZKbDQwV3ZpM0t2WWVyQVVmbkhPX1FwcmFxTThXc2JmLXJlNFphaUdSc01WWFM3Xy1leV9fbVJCUXgyNXRFd3FlTHlkNnl3RnVKVTBMWVJkTHhhTXd1RDlMVVY5WHJibk4tNnk1OVFjQUhsdHdMU1RvWEZQeFpsSGJaMzh4cVZtQk1aYlRQYkhtWVVNRTludDNXeExOS0x5UlRybWZPNU11X1h3TTA5OFJUQQ?oc=5
2026-03-17;airport strike;All flights cancelled on Wednesday: Strike at Berlin Airport - Euronews.com;https://news.google.com/rss/articles/CBMixwFBVV95cUxNeGtHRWItYzRYaldVUl8tSHZLRDl2RTQ4RUN6aWlCWHFVNHN5dFFKZE9mRkZXUGc1U0lVVU1uMzIwN3NOSV9HdU5RU3lOLXVWRXhNQmh4djRFalFuUGE4c0RVc3gzbnNoeTFDUk1LbV9KTkdyY2lZdHVZajY5NFgtSGpoRENGZmxHSjJWci1veWVka0QwNHlhN2lQWXFIaXIzTktELXZld01ZVUJzQTUtUW5sMkU3aEowTkNsVUhwdFQ5ZjFQaDhV?oc=5
2026-03-30;airport strike;Strikes at major Spanish airports set to disrupt Easter travel - Euronews.com;https://news.google.com/rss/articles/CBMizgFBVV95cUxNenNGNTc0dnVYalJrV2ZLRF83djhRTTk2VmNOVl9WbVNrRklVckxncTJRZXN6NGtYTkRwVk1yOGN4eDQtMWZnOFBiMmJRNTlrNWUxeGxzTTZIbjNOMUhURjhIeVlEdVU2WU5nQlNsdDJnenNHZFBkeVd3em1FZnN3VElKYlZIUXdhVU1TT2NVcXhmQzExMkR0dXZ4d2JwVFg4TzFKcE10VnI3RWxORTY1amdNWEFWNnZDMVVGR0JvTnhoN1NGa0dDMzg1Rzl3Zw?oc=5
2026-03-18;airport strike;Long weekend airport strike suspended as government orders pay negotiation - Buenos Aires Herald;https://news.google.com/rss/articles/CBMisgFBVV95cUxPbWlmaUwydEhVSDl5Y0k2UUdOUnlWYlNCdVRycGVxa29WS0c5aFZFRTMyT3FkSjhyaWlTVEhscGUwZ1lmOENQb2pkWVAwVXhkSUJFXzBrN1I0UXZ6YUZLSmNmMGl4MGZEVnZ3b2lQYTJUQ0FFWnJzamluU0wtWU9tT1pQRDdjaUVoRTY4QUo5RTNtSVUzazFSWkJreUNiVm82c19qU1ZpdW1ZNlhTT3F0YkJn?oc=5
2026-03-17;airport strike;Berlin airport brought to a standstill by strike - Voyages d'affaires;https://news.google.com/rss/articles/CBMifEFVX3lxTE9UdG83M2FiZW44Mmk5Vjc4TEQ5V0E0R0RjLUZCSWQtMmpzbjhrZkdsRlZqRHUzMzcyZkxpaGNQdE16ckZqWlFhM0Y2MmN6MXZRMFhuaE1JdU5obTRCdk5NZTM1YlBBekZUbHlqY2pONnp2LVJ4RENiQ3J0ZXM?oc=5
2026-03-16;airport strike;"Iran targets commerce as drone hits Dubai airport; Israel says war will go on - The Washington Post";https://news.google.com/rss/articles/CBMihwFBVV95cUxOVnRmZjNmVGxnX2U3aHhaTGFFakljU25PVGRlUW8xLTZUdUxhSUszS3VmM0huQWxlNTg5U3VGVTVJRHhBal82MnM1RFBib21WT2VmRlRaZHp2X1Z6MWRQalBWT3FMYU9sN21WUE1oM3pUNHpyc2lFd3luRHJNYzMza2NPMTVoYzA?oc=5
2026-05-26;airport strike;Greece benefiting from British booking rise after easing EES border controls, Spain demand “soft” - Majorca Daily Bulletin;https://news.google.com/rss/articles/CBMi_wFBVV95cUxOZzBER0NaRzAzbTlqbVhpX19DMk5RMmlhX0NHQ0FFX0FrVG9kWmpXb2R2dkVrWWxSLUE1S0pBUU01ZkVZYjVZSi1weG5ubktVbFktZjA2X1N0RGNyVG4zQW9uWE9rRVBadGlkbWgyc2dNYnh2WGRpM0EyMW1JcUUwcWtxSHJ3cFBGLUFVWkdvTnhjZ0Mtd3dzZHd2MlZMaUprWjkzMEdFckNBeUcxM0pOYVlfVEoxUnJMalliU05vd1lUX3lFaGY1QUNMWnFveTY5bGhOd20wU2twY1FpZEE4Y2tTWl9mZHE2c1Uya3JENmZaTW16LXNRN3JVSXFmOUXSAf8BQVVfeXFMT2plc19xU1pIemRCNDFBNk9jV2p4MGExTjZNcVZGWlNYZl90OTgzSVg5VXpETFBYb1ZyYmQtakxmV0ZoaElpRXBQUWJqOVp3VGlUX1llVkxLWXVIZ1d4NkFqUXRaeW44VV9ENFFhUXBqTjVQZ2ZJSHFHNDJKVlpDYmZtVUswY2k4NUFaRXM1UnI0R0ZieWJQbW9vbDZuQ2JYSnE4YTgzV25lX29vUWtzWDFVOXRkX3VJRTl1aHd1WGIxSEp5dlByRkRfcVpzblN3Z1doMkRkTkZ3X2Q0TFhFVi1CWVhTVkhsb2VXVUtLMDdxanhqbVRpQmU1U1pGdlVJ?oc=5
2026-03-10;airport strike;This Major European Airport Is Scheduled to Halt All Departing Flights This Week Due to a Strike—What Travelers Should Know - Travel + Leisure;https://news.google.com/rss/articles/CBMigwFBVV95cUxOOV91Uk00NG1yVy05Z2w4enpRZXROMkx3VlpDdlBwVXZ2QzQ4N2FhLVV3NUkwdEJuMTlXMkZ0RkNudkpZd3JiYUFuT1E1S1ZURktTdVNRRkdTa2RidjI0UmdxLUdRaDVWcFdsUmJURUVqTWx5b201TndpOFp3UlJ4Mjkydw?oc=5
2026-02-16;airport strike;Kenya: Flights delayed as workers strike at airport - DW.com;https://news.google.com/rss/articles/CBMickFVX3lxTE1tdnBNVFIzRWR0em9DV29scjRpcmRkeGdoc2tfVVBJdXU0UkM2T1NnY1ZTa1dLU2FvZ01lZ0xMUmg5Zno3TzFkenR5d0prd1p6MXlQV1FFU3hZWktiRWJhQU1OSjlFejZ0c1F5ZF9tZEpXZ9IBckFVX3lxTE93NUlhaWFfVnVjWTEybmhpbWZSeENfVWxYX3Y4XzJUcm1yend4LVIzS3I2dDVvb1pfRG04R1J3dUJRd0owWV9kRTBrc0dwOXIyYkcybjY1S2VuZTRaelBfRjFpZjlpdDJvaW1qZ0ZXdXBFUQ?oc=5
2026-01-28;airport strike;Research on spatiotemporal risk assessment model of bird strike at airports and precise prevention and control strategies - Nature;https://news.google.com/rss/articles/CBMiX0FVX3lxTE02dVJZRTZWRzBQdTFqT0NCbndjMGNpQmxfLS1UOV9QWlFFam4ydzdBUy1GMzhLeHp5T2FRRThZUTZBejNNOXdMbGNCMExsc2NZakNCTGFyUUt2WHk3MGNV?oc=5
2026-03-01;airport strike;Iran strike on Dubai and Abu Dhabi airport for Middle East kill one pesin, airlines stop flights - BBC;https://news.google.com/rss/articles/CBMiXEFVX3lxTE1TQnotR3EzSERjOGNyQkZaNjJCUkIyZGtNM0RBYVE3NThRLUU3UllhRURlLVRzUGlNZ2lLaG03OG1YWVBRbXdXeFplZENjeVhDd01oTHdPSWU3ZGhO0gFiQVVfeXFMT1NDX2E4VF84VXEyZnBNdlluMGlIVHFpNHd4alp6OUd5cXFLRkRDM213eW5sQ0o4ZmhPSlg5YTJBX2o0VTRqU0EwWDlhM3RUR196ZTFUQ0phZXdYQjZlMVBzVVE?oc=5
2026-03-08;airport strike;Iran continues to strike Gulf infrastructure, hitting Kuwait airport and Bahrain water plant - Le Monde.fr;https://news.google.com/rss/articles/CBMitgFBVV95cUxNeWRlX1BGVXF6Rlg2MURzTGNCZ1FkUFJTVzZERTdyczNwazFBaTkxVHpLekpWVGR1R3Brel9fd3JUaWZhLWo2WUhvYl8xMGUySERKMmJwVWROcGlfN1k1ZWFiT0ZaZmFmZEZCY3k0bjZJektPd1NpUmFmY0NoSm50b01ocFVpN2gwUGNOX05vcG56cTI0Vy1pYlVsT3VVSVQ5WkVaV005UGtHX1RURFZTX0FvYXRUUQ?oc=5
2026-02-17;airport strike;Kenya’s main airport resumes operations after 2-day strike - AP News;https://news.google.com/rss/articles/CBMirAFBVV95cUxQbTN2b2s2U1VRUlFPLUx5NWRjQ0J6S1NMQXp1M1YxV0E3Z0toTG1Qdnd4VlZHMVRYVGE0dWZwSlRPbS1mSXRaMkZXUWxhdkVybzdlcjVfMUdVSjJFdWE5V2VVYjJMekMzVUptZmxiUWRkVjl5eklkcjhWSVc5dkJLdUFTR2pFWFZOMU5ZZUkyN2pLakZ6WG5mYVk0ZmVWZlVqUC1jWHM4cXZEck5I?oc=5
2026-05-08;airport strike;Tourists flying to or from Italy reminded of 'black day' on May 11 - Manchester Evening News;https://news.google.com/rss/articles/CBMipAFBVV95cUxNSDFiQTAzLV9BR29iUjQyMTVLSk9MRHc3d0F1QUFWeC1OOEk0WWpMSndFVHpsV2liTFVkUlp0aVg1aXliWnl5MXRMak53eldhUV9FV3dwSklKWVFHTGRhYkNUbXJUTVFUVDI0bHZWVTZXbDNPZ05GVEZ6Tm5teWlnZmJsRktXZFhrZFBYRGtWcDdfVXB3ZDdwQnBHQ1dlT1MzZGZZMg?oc=5
2026-05-06;airport strike;Edinburgh Airport strike could 'ground planes' during World Cup, warns union - Edinburgh News;https://news.google.com/rss/articles/CBMiwwFBVV95cUxQU1J1bm5hazU1bHZRanBwcEVDUDR2UmxPYVNGMFhyZzlyT0tod2JNeXY2QVY3QzdlcUxzd1FxendOUVFBVlBJR3k4NEp2QnZ4Wms2WmEzZGppLUJpcm03QlRPVWdUV3J6M1pINDZuYVlhd0xKeFRNbUMwUFAtdURaQnZqQ01PU2RGdHFwaFp5Y3RDQmhIZWxPS0ozNTlwcXBFWG5INFVsbVBvOE1CNXg4V3RqQkp1Mm5GSm1MOFNQQ0RPYkk?oc=5
2026-04-30;airport strike;Glasgow airport summer strike action on horizon as security staff balloted over pay - Unite the Union;https://news.google.com/rss/articles/CBMi2AFBVV95cUxObmJSRWtYdTBCMEo0U0pRd2xwdlVJbjdNRks5VUotNWduU1VvZlRKcEFUU2VFeHdKNGtyVm9Idm5HYWdsLW9lUGdZNG5aaXRYYzNXY1N5NnotcG9jOUxpaWUzREpoUUJ6Mkw3VWV4TG5hMGJ5T1JBUXJlUldtT1ZtTW54NVp0aGNFaEJsQTdEOXE1MklGQlMwT0NIbjhXaEljYkRSWW9rdnZYV1BUZUZuVldGRmJuQ2E2emlBU0JST0dBdS1GQkxvUXU1SDBnTE0xdWhNaUxJMC0?oc=5
2026-05-28;airport strike;Iran Claims Retaliatory Strike on US Airbase in Kuwait - businesstimes-bd.com;https://news.google.com/rss/articles/CBMicEFVX3lxTE82am1qbHZMSHlxeWNTdG9HTU1oQ0pxTU1EdWdFeHhOcktmSG44cVdhTEhtVlY0VTZfV2hjSzlmeXFTTFNOMEJkLTJvdkZMUHdMNWdOUnNNZHVSZnBDODdCd1QwZ2RPek9CNnFwdzMxTGM?oc=5
2026-03-30;airport strike;Spain airport workers to stage ‘indefinite’ strike over Easter as UK tourists face travel disruption - The Independent;https://news.google.com/rss/articles/CBMipgFBVV95cUxPcHFzNnR6OE5SaVA2dmw3VTMwSlRWWXM3WmdrRWpOeXFUY2FvUXVmRDgydmF2UW1mLXNCU0FLRG9CSll3eVlJYkpILWlkdHVhazhObHhzUUlKX1h4aWY5OHYyV29TWWFzZ1RIWHJYUDdkSWNKVDUzLVRVemFqRXBpZjJNS1QxQzVXcjZmaGxaeGVxVlZvRzNiMDhjSzVIRzBSQjhTM2Jn?oc=5
2026-03-31;airport strike;Spain airport strikes update and everything you need to know - CN Traveller;https://news.google.com/rss/articles/CBMinAFBVV95cUxPNDRpZXZGZFJvemt2Z1diblZNcmJ4RHA0QkxtYjdzQjU5RlhyLUpiQmczYU9BLUtzajJsaHozQU41dDVNd0ZYNkZFWUdmUS0zOW9lRTdfNk5taG1RTU0xa0pEVGxnTHhnTi1Wd0FUUDRvNkV1X09BS3ZyN2hzSnpyekVrMDktaEd6V0lrZlhwQlE3QVgwQmxCRXFFQks?oc=5
2026-03-01;airport strike;Nine dead in missile attack on Beit Shemesh, Israel as Iran strikes - BBC;https://news.google.com/rss/articles/CBMiWkFVX3lxTFBvOUZpZ3ZwcUdFOWdCUkJEZXE1WnF6UmZ0alJHNHZkZnd6SjBhZVAwdDVGOXg0VUZhMFVOZmJfNllRQTZGQzUzc1A5VXRKdm5iVGN2WkpFSEFvQQ?oc=5
2025-12-23;airport strike;Seattle-bound flight returns to Sacramento airport after crew reports bird strike - CBS News;https://news.google.com/rss/articles/CBMixAFBVV95cUxPMGFIWW1LaGxRQ2pnVXJ2R1RDZVNJX0RBdXlmNVNkNTJITnJJSXdpQ2VOMXNQUnV5NDg0Q3dvdTBhRkZKU1FmRWIzS3l2ckdHWG12ekJvdmJKLUhVMTQ1enpfTkFHM0JPOXJ5UUc2TmJQR0tmWHVzNmI3WW5ZTnUxYS1WaXZMQ3Q5TE1QSHNLNEZMY0FtbkdNX2JkUklyblBGS2l1MjZiV3pGNU95ai1hY3lLZXlfNlpmYS1CcWg2d1YtRldh?oc=5
2026-04-30;airport strike;Glasgow Airport security staff balloted for summer strike action - International Airport Review;https://news.google.com/rss/articles/CBMiwAFBVV95cUxPYUlEdDBmZzVKYjJISkZlR2owbHQ5di00bTB0aENoR3Bwc3pWVUV4T3JFSXlSbEhtT3RvNzBWLXlocXNvNFJyNFZwcDVBck5PanJGdW5FSDN0VTlOSy1yNWVkQk95eUM2XzFxTjk1VmVwQ3pPaVNjMm91QUJIU296VEMwZThucjZXbnpmZVFpN0VRd2hlcHNJOHpLOXBUc0V6RDNaQk9WSzRMSUtJVXZXejNNS0g4MnBwSXo1NVVfMkg?oc=5
2026-02-28;airport strike;Dubai Airport Damaged in Strike After Iran Retaliates Attack - Bloomberg.com;https://news.google.com/rss/articles/CBMitAFBVV95cUxQcVBqN0tvWV85dUR5Nm9mQjR4dXVRNnlyNlZleGd5WHJETUJrcEtxZ2gxc01ib3hWT2dqei1jRlJqeExGdVB2ZWdPcHM2T09UbGdUTUVoSzBpLWNsM3YwTFp5N0JvRkxsU0pGSGl0VFpaeGh3N2RnYnBkSkdGQ3c2N0p2NlJJdjhXa296QUhBMG1pVExERElUNmZkbzJLbjBidFZYWUtpa1dOYUF6T3hqaGJ5SmQ?oc=5
2026-03-17;airport strike;Warning strike: No operations at BER Airport on Wednesday - berlin.de;https://news.google.com/rss/articles/CBMimwFBVV95cUxOd1dYbUlpbFZFdjk1djlUZEtOeUNzOTJYYmIzTHdDOGplaWlrbnZQc29aNE9xYWw5UnBtSGlwVEhuSkM4WDRCcTZHTlRIdVNRU2F2V0Q3SEZZQTRidnAxSmQ1OTNiRDdMQXRzMDZNTDRhNXhDMk9oZ2Frd1BaNUlyVl95M3E3ajZvU0Z5RGoxeU5oZ0FOVU5YaHRLdw?oc=5
